0.000000, -0.379344
0.010101, -0.373909
0.020202, -0.368497
0.030303, -0.363108
0.040404, -0.357742
0.050505, -0.352401
0.060606, -0.347085
0.070707, -0.341795
0.080808, -0.336532
0.090909, -0.331298
0.101010, -0.326091
0.111111, -0.320915
0.121212, -0.315768
0.131313, -0.310653
0.141414, -0.305569
0.151515, -0.300518
0.161616, -0.295500
0.171717, -0.290516
0.181818, -0.285567
0.191919, -0.280654
0.202020, -0.275777
0.212121, -0.270936
0.222222, -0.266133
0.232323, -0.261369
0.242424, -0.256643
0.252525, -0.251956
0.262626, -0.247309
0.272727, -0.242703
0.282828, -0.238137
0.292929, -0.233613
0.303030, -0.229131
0.313131, -0.224691
0.323232, -0.220294
0.333333, -0.215939
0.343434, -0.211628
0.353535, -0.207361
0.363636, -0.203137
0.373737, -0.198958
0.383838, -0.194822
0.393939, -0.190731
0.404040, -0.186685
0.414141, -0.182682
0.424242, -0.178724
0.434343, -0.174811
0.444444, -0.170942
0.454545, -0.167116
0.464646, -0.163335
0.474747, -0.159598
0.484848, -0.155903
0.494949, -0.152252
0.505051, -0.148643
0.515152, -0.145077
0.525253, -0.141552
0.535354, -0.138068
0.545455, -0.134624
0.555556, -0.131220
0.565657, -0.127855
0.575758, -0.124528
0.585859, -0.121238
0.595960, -0.117985
0.606061, -0.114766
0.616162, -0.111582
0.626263, -0.108431
0.636364, -0.105311
0.646465, -0.102222
0.656566, -0.099162
0.666667, -0.096129
0.676768, -0.093122
0.686869, -0.090140
0.696970, -0.087181
0.707071, -0.084243
0.717172, -0.081323
0.727273, -0.078421
0.737374, -0.075535
0.747475, -0.072661
0.757576, -0.069799
0.767677, -0.066945
0.777778, -0.064097
0.787879, -0.061254
0.797980, -0.058411
0.808081, -0.055568
0.818182, -0.052721
0.828283, -0.049866
0.838384, -0.047003
0.848485, -0.044126
0.858586, -0.041234
0.868687, -0.038323
0.878788, -0.035390
0.888889, -0.032431
0.898990, -0.029443
0.909091, -0.026422
0.919192, -0.023365
0.929293, -0.020268
0.939394, -0.017126
0.949495, -0.013936
0.959596, -0.010694
0.969697, -0.007395
0.979798, -0.004036
0.989899, -0.000611
1.000000, 0.002884
